t,I,P,TMod,Eta
2024-01-21 20:10:00,0.0,0.0,3.8,
2024-01-21 20:20:00,0.0,0.0,3.9,
2024-01-21 20:30:00,0.0,0.0,3.9,
2024-01-21 20:40:00,0.0,0.0,4.0,
2024-01-21 20:50:00,0.0,0.0,3.9,
2024-01-21 21:00:00,0.0,0.0,3.8,
2024-01-21 21:10:00,0.0,0.0,3.6,
2024-01-21 21:20:00,0.0,0.0,3.5,
2024-01-21 21:30:00,0.0,0.0,3.3,
2024-01-21 21:40:01,0.0,0.0,2.9,
2024-01-21 21:50:00,0.0,0.0,2.6,
2024-01-21 22:00:00,0.0,0.0,2.3,
2024-01-21 22:10:00,0.0,0.0,2.4,
2024-01-21 22:20:00,0.0,0.0,2.5,
2024-01-21 22:30:00,0.0,0.0,2.4,
2024-01-21 22:40:00,0.0,0.0,2.2,
2024-01-21 22:50:00,0.0,0.0,2.1,
2024-01-21 23:00:00,0.0,0.0,2.0,
2024-01-21 23:10:00,0.0,0.0,2.1,
2024-01-21 23:20:01,0.0,0.0,2.5,
2024-01-21 23:30:00,0.0,0.0,2.8,
2024-01-21 23:40:00,0.0,0.0,2.6,
2024-01-21 23:50:00,0.0,0.0,2.9,
2024-01-22 00:00:00,0.0,0.0,2.7,
2024-01-22 00:10:00,0.0,0.0,2.5,
2024-01-22 00:20:00,0.0,0.0,2.6,
2024-01-22 00:30:00,0.0,0.0,2.5,
2024-01-22 00:40:00,0.0,0.0,2.6,
2024-01-22 00:50:00,0.0,0.0,2.6,
2024-01-22 01:00:00,0.0,0.0,2.6,
2024-01-22 01:10:00,0.0,0.0,2.3,
2024-01-22 01:20:00,0.0,0.0,2.4,
2024-01-22 01:30:00,0.0,0.0,2.8,
2024-01-22 01:40:00,0.0,0.0,2.3,
2024-01-22 01:50:00,0.0,0.0,2.0,
2024-01-22 02:00:00,0.0,0.0,1.8,
2024-01-22 02:10:00,0.0,0.0,1.7,
2024-01-22 02:20:00,0.0,0.0,1.7,
2024-01-22 02:30:00,0.0,0.0,1.5,
2024-01-22 02:40:00,0.0,0.0,1.4,
2024-01-22 02:50:00,0.0,0.0,1.3,
2024-01-22 03:00:00,0.0,0.0,1.4,
2024-01-22 03:10:00,0.0,0.0,1.5,
2024-01-22 03:20:00,0.0,0.0,1.4,
2024-01-22 03:30:00,0.0,0.0,1.2,
2024-01-22 03:40:00,0.0,0.0,1.1,
2024-01-22 03:50:00,0.0,0.0,1.1,
2024-01-22 04:00:00,0.0,0.0,1.1,
2024-01-22 04:10:00,0.0,0.0,1.3,
2024-01-22 04:20:00,0.0,0.0,1.2,
2024-01-22 04:30:00,0.0,0.0,1.2,
2024-01-22 04:40:00,0.0,0.0,1.1,
2024-01-22 04:50:00,0.0,0.0,1.0,
2024-01-22 05:00:00,0.0,0.0,0.8,
2024-01-22 05:10:00,0.0,0.0,0.6,
2024-01-22 05:20:00,0.0,0.0,0.2,
2024-01-22 05:30:00,0.0,0.0,0.2,
2024-01-22 05:40:00,0.0,0.0,0.1,
2024-01-22 05:50:00,0.0,0.0,-0.2,
2024-01-22 06:00:00,0.0,0.0,-0.1,
2024-01-22 06:10:01,0.0,0.0,0.0,
2024-01-22 06:20:00,0.0,0.0,-0.1,
2024-01-22 06:30:00,0.0,0.0,-0.5,
2024-01-22 06:40:00,0.0,0.0,-0.6,
2024-01-22 06:50:00,0.0,0.0,-0.5,
2024-01-22 07:00:00,0.0,0.0,0.1,
2024-01-22 07:10:00,0.0,0.0,0.4,
2024-01-22 07:20:00,0.0,0.0,0.4,
2024-01-22 07:30:00,0.0,0.0,0.1,
2024-01-22 07:40:00,0.0,0.0,0.1,
2024-01-22 07:50:00,0.0,0.0,0.1,
2024-01-22 08:00:01,0.3,0.0,0.1,0.0
2024-01-22 08:10:00,2.0,0.0,0.1,0.0
2024-01-22 08:20:00,5.3,0.0,0.1,0.0
2024-01-22 08:30:00,11.3,5.0,0.3,0.47750785213912056
2024-01-22 08:40:00,52.0,9.0,1.7,0.1867790329328791
2024-01-22 08:50:00,86.7,14.0,4.1,0.17426007429852103
2024-01-22 09:00:00,124.6,21.0,5.2,0.18188220435411448
2024-01-22 09:10:00,163.1,28.0,6.4,0.18526484907028543
2024-01-22 09:20:00,215.1,36.0,10.7,0.1806138486752155
2024-01-22 09:30:00,258.4,44.0,13.3,0.1837592136869743
2024-01-22 09:40:01,304.6,51.0,16.2,0.18068796794995087
2024-01-22 09:50:00,339.6,65.0,18.4,0.20655448609904833
2024-01-22 10:00:00,386.3,141.0,20.1,0.3938976240296458
2024-01-22 10:10:00,416.9,287.0,21.5,0.7429147110925316
2024-01-22 10:20:00,459.3,378.0,21.8,0.8881458914117306
2024-01-22 10:30:00,493.5,419.0,22.4,0.9162538713366136
2024-01-22 10:40:00,515.5,446.0,23.0,0.9336737432437401
2024-01-22 10:50:00,562.4,464.0,26.8,0.8903517675447501
2024-01-22 11:00:00,594.1,488.0,27.5,0.8864397575613421
2024-01-22 11:10:00,625.5,506.0,26.5,0.8729958103792369
2024-01-22 11:20:00,644.0,525.0,25.5,0.8797563145389233
2024-01-22 11:30:00,668.0,537.0,26.4,0.8675345501692807
2024-01-22 11:40:00,689.6,553.0,27.8,0.8653998889884428
2024-01-22 11:50:00,716.7,564.0,27.0,0.8492404194929659
2024-01-22 12:00:00,726.0,572.0,31.1,0.8502533755059007
2024-01-22 12:10:00,745.7,583.0,32.2,0.84371033367502
2024-01-22 12:20:00,757.4,588.0,29.9,0.8378012074869746
2024-01-22 12:30:00,772.2,594.0,31.5,0.8301290352572404
2024-01-22 12:40:00,783.8,601.0,33.6,0.8274812646676217
2024-01-22 12:50:00,787.9,595.0,34.0,0.8149572392073556
2024-01-22 13:00:00,792.9,602.0,34.1,0.8193454193370113
2024-01-22 13:10:00,795.1,602.0,35.7,0.8170783335332867
2024-01-22 13:20:00,795.4,598.0,33.2,0.8113431129104585
2024-01-22 13:30:00,796.7,597.0,34.1,0.8086646721013483
2024-01-22 13:40:00,790.9,591.0,33.9,0.8064080639627486
2024-01-22 13:50:00,783.2,588.0,34.8,0.810202546668328
2024-01-22 14:00:00,775.0,587.0,34.7,0.8173825378126454
2024-01-22 14:10:00,760.1,571.0,36.1,0.8106890973180497
2024-01-22 14:20:00,751.1,562.0,35.0,0.807472071839888
2024-01-22 14:30:00,738.0,554.0,32.6,0.8101069528350467
2024-01-22 14:40:00,719.2,540.0,33.2,0.8102761161715555
2024-01-22 14:50:00,692.4,522.0,34.8,0.8135840024921481
2024-01-22 15:00:00,675.6,507.0,33.9,0.8098550135258247
2024-01-22 15:10:00,656.0,498.0,34.4,0.8192462460755143
2024-01-22 15:20:00,622.2,479.0,31.8,0.8307961270567077
2024-01-22 15:30:00,620.4,457.0,32.4,0.794938200912841
2024-01-22 15:40:00,567.6,439.0,31.1,0.8346628619120984
2024-01-22 15:50:00,543.7,412.0,31.0,0.817761837932275
2024-01-22 16:00:00,508.1,369.0,29.6,0.783729380462307
2024-01-22 16:10:00,471.8,288.0,28.4,0.658754367953181
2024-01-22 16:20:01,449.0,137.0,27.2,0.32927835451963144
2024-01-22 16:30:00,,52.0,,
2024-01-22 16:40:00,360.3,36.0,27.7,0.10782691881775978
2024-01-22 16:50:00,314.3,32.0,26.0,0.10987390348934521
2024-01-22 17:00:00,,32.0,,
2024-01-22 17:10:00,217.8,28.0,20.9,0.13873598201727985
2024-01-22 17:20:00,,21.0,,
2024-01-22 17:30:00,137.9,14.0,18.8,0.10956017724207233
2024-01-22 17:40:00,94.9,8.0,16.4,0.09097304495969757
2024-01-22 17:50:00,53.8,1.0,13.1,0.02005888003409689
2024-01-22 18:00:00,12.0,0.0,9.5,0.0
2024-01-22 18:10:00,4.7,0.0,7.2,0.0
2024-01-22 18:20:00,2.1,0.0,5.7,0.0
2024-01-22 18:30:00,0.5,0.0,4.6,0.0
2024-01-22 18:40:00,0.1,0.0,3.7,0.0
2024-01-22 18:50:00,0.0,0.0,2.9,
2024-01-22 19:00:01,0.0,0.0,2.6,
2024-01-22 19:10:00,0.0,0.0,2.3,
2024-01-22 19:20:00,0.0,0.0,2.0,
2024-01-22 19:30:00,0.0,0.0,1.7,
2024-01-22 19:40:00,0.0,0.0,1.6,
2024-01-22 19:50:00,0.0,0.0,1.3,
2024-01-22 20:00:00,0.0,0.0,1.0,
2024-01-22 20:10:00,0.0,0.0,0.9,
2024-01-22 20:20:00,0.0,0.0,0.4,
2024-01-22 20:30:00,0.0,0.0,0.2,
2024-01-22 20:40:00,0.0,0.0,-0.1,
2024-01-22 20:50:00,0.0,0.0,-0.1,
2024-01-22 21:00:00,0.0,0.0,0.2,
2024-01-22 21:10:00,0.0,0.0,0.5,
2024-01-22 21:20:00,0.0,0.0,0.3,
2024-01-22 21:30:00,0.0,0.0,-0.0,
2024-01-22 21:40:00,0.0,0.0,-0.5,
2024-01-22 21:50:00,0.0,0.0,-0.5,
2024-01-22 22:00:00,0.0,0.0,-0.3,
2024-01-22 22:10:00,0.0,0.0,-0.4,
2024-01-22 22:20:00,0.0,0.0,-0.2,
2024-01-22 22:30:00,0.0,0.0,-0.3,
2024-01-22 22:40:00,0.0,0.0,-0.1,
2024-01-22 22:50:00,0.0,0.0,0.1,
2024-01-22 23:00:00,0.0,0.0,-0.5,
2024-01-22 23:10:00,0.0,0.0,-0.8,
2024-01-22 23:20:00,0.0,0.0,-0.7,
2024-01-22 23:30:00,0.0,0.0,-0.6,
2024-01-22 23:40:00,0.0,0.0,-1.1,
2024-01-22 23:50:01,0.0,0.0,-1.5,
2024-01-23 00:00:00,0.0,0.0,-1.0,
2024-01-23 00:10:00,0.0,0.0,-0.6,
2024-01-23 00:20:00,0.0,0.0,-0.5,
2024-01-23 00:30:00,0.0,0.0,-0.2,
2024-01-23 00:40:00,0.0,0.0,0.2,
2024-01-23 00:50:00,0.0,0.0,1.1,
2024-01-23 01:00:00,0.0,0.0,1.4,
2024-01-23 01:10:00,0.0,0.0,1.7,
2024-01-23 01:20:00,0.0,0.0,1.6,
2024-01-23 01:30:00,0.0,0.0,1.5,
2024-01-23 01:40:01,0.0,0.0,1.5,
2024-01-23 01:50:00,0.0,0.0,1.6,
2024-01-23 02:00:00,0.0,0.0,1.3,
2024-01-23 02:10:00,0.0,0.0,2.3,
2024-01-23 02:20:00,0.0,0.0,2.9,
2024-01-23 02:30:00,0.0,0.0,2.8,
2024-01-23 02:40:01,0.0,0.0,2.4,
2024-01-23 02:50:00,0.0,0.0,2.6,
2024-01-23 03:00:00,0.0,0.0,3.5,
2024-01-23 03:10:00,0.0,0.0,4.7,
2024-01-23 03:20:00,0.0,0.0,5.6,
2024-01-23 03:30:00,0.0,0.0,6.2,
2024-01-23 03:40:00,0.0,0.0,6.6,
2024-01-23 03:50:00,0.0,0.0,6.7,
2024-01-23 04:00:00,0.0,0.0,6.6,
2024-01-23 04:10:00,0.0,0.0,6.5,
2024-01-23 04:20:00,0.0,0.0,6.1,
2024-01-23 04:30:00,0.0,0.0,5.8,
2024-01-23 04:40:00,0.0,0.0,6.0,
2024-01-23 04:50:00,0.0,0.0,6.5,
2024-01-23 05:00:00,0.0,0.0,7.0,
2024-01-23 05:10:00,0.0,0.0,7.2,
2024-01-23 05:20:00,0.0,0.0,7.2,
2024-01-23 05:30:00,0.0,0.0,6.8,
2024-01-23 05:40:00,0.0,0.0,6.4,
2024-01-23 05:50:00,0.0,0.0,6.2,
2024-01-23 06:00:00,0.0,0.0,6.2,
2024-01-23 06:10:00,0.0,0.0,5.8,
2024-01-23 06:20:00,0.0,0.0,5.5,
2024-01-23 06:30:00,0.0,0.0,5.6,
2024-01-23 06:40:00,0.0,0.0,6.0,
2024-01-23 06:50:00,0.0,0.0,6.6,
2024-01-23 07:00:00,0.0,0.0,6.2,
2024-01-23 07:10:00,0.0,0.0,5.9,
2024-01-23 07:20:00,0.0,0.0,6.0,
2024-01-23 07:30:00,0.0,0.0,5.9,
2024-01-23 07:40:00,0.0,0.0,5.1,
2024-01-23 07:50:00,0.0,0.0,4.1,
2024-01-23 08:00:00,0.0,0.0,4.1,
2024-01-23 08:10:00,0.6,0.0,4.8,0.0
2024-01-23 08:20:00,2.3,0.0,5.1,0.0
2024-01-23 08:30:00,4.9,0.0,5.3,0.0
2024-01-23 08:40:00,11.6,0.0,5.5,0.0
2024-01-23 08:50:00,26.6,16.0,5.3,0.649123456141
2024-01-23 09:00:00,42.0,34.0,6.4,0.8736119847230959
2024-01-23 09:10:00,55.2,30.0,6.6,0.5865042096926154
2024-01-23 09:20:00,54.6,50.0,8.2,0.9882488514967147
2024-01-23 09:30:00,,50.0,,
2024-01-23 09:40:00,,50.0,,
2024-01-23 09:50:00,87.2,68.0,10.5,0.8415528293204134
2024-01-23 10:00:00,108.2,60.0,11.4,0.5984294339192675
2024-01-23 10:10:00,82.1,56.0,13.2,0.7360949301671998
2024-01-23 10:20:00,89.5,55.0,9.9,0.6631757097306445
2024-01-23 10:30:00,98.5,76.0,11.7,0.8326573470397497
2024-01-23 10:40:00,112.1,92.0,11.4,0.8856684443957713
2024-01-23 10:50:00,100.5,54.0,12.5,0.5798513261199828
2024-01-23 11:00:00,92.1,65.0,11.2,0.7616276164955137
2024-01-23 11:10:00,100.6,70.0,12.4,0.750911950381798
2024-01-23 11:20:00,99.8,78.0,12.6,0.8434377171852122
2024-01-23 11:30:00,130.7,97.0,13.1,0.8009125581173528
2024-01-23 11:40:00,139.4,108.0,14.4,0.8360840498573641
2024-01-23 11:50:00,148.8,105.0,13.4,0.7615094980686379
2024-01-23 12:00:00,148.8,96.0,13.4,0.6962372553770403
2024-01-23 12:10:00,131.6,104.0,15.2,0.8528377322703565
2024-01-23 12:20:00,146.5,99.0,14.2,0.7292669408710365
2024-01-23 12:30:00,139.7,82.0,14.2,0.6334413397166917
2024-01-23 12:40:00,135.0,89.0,15.1,0.7114513287352794
2024-01-23 12:50:00,96.9,65.0,14.0,0.7238999327062622
2024-01-23 13:00:00,92.8,66.0,14.2,0.7675115433736124
2024-01-23 13:10:00,,55.0,,
2024-01-23 13:20:00,81.1,49.0,11.8,0.6520249019221482
2024-01-23 13:30:01,,74.0,,
2024-01-23 13:40:00,,83.0,,
2024-01-23 13:50:00,,69.0,,
2024-01-23 14:00:00,99.5,68.0,12.0,0.7375216755451262
2024-01-23 14:10:00,102.4,49.0,12.5,0.516398628377795
2024-01-23 14:20:00,,33.0,,
2024-01-23 14:30:00,48.9,30.0,12.3,0.6620661017389035
2024-01-23 14:40:00,48.8,27.0,12.4,0.597080515113302
2024-01-23 14:50:00,41.1,34.0,9.7,0.8927421741695869
2024-01-23 15:00:00,41.1,40.0,9.7,1.0502849107877494
2024-01-23 15:10:00,60.4,33.0,11.8,0.5896115167638347
2024-01-23 15:20:00,57.2,37.0,11.7,0.6980630523754066
2024-01-23 15:30:00,64.9,35.0,12.2,0.5819856872758772
2024-01-23 15:40:00,42.6,20.0,10.9,0.5066515238659214
2024-01-23 15:50:00,33.5,14.0,10.8,0.45099547587109773
2024-01-23 16:00:00,23.9,14.0,11.0,0.6321484703632542
2024-01-23 16:10:00,42.5,31.0,10.2,0.787157649902748
2024-01-23 16:20:00,57.0,26.0,11.0,0.49225195424025836
2024-01-23 16:30:00,25.4,13.0,10.3,0.5523299486554081
2024-01-23 16:40:00,30.9,22.0,10.9,0.7683394954160867
2024-01-23 16:50:00,69.6,58.0,11.4,0.8993064548620104
2024-01-23 17:00:00,156.6,65.0,10.4,0.4479304181305033
2024-01-23 17:10:00,,45.0,,
2024-01-23 17:20:00,61.8,26.0,11.1,0.45401879274586937
2024-01-23 17:30:00,38.9,19.0,10.6,0.527099927271307
2024-01-23 17:40:00,38.6,19.0,8.3,0.5311965588304103
2024-01-23 17:50:00,21.0,6.0,10.6,0.308333641666975
2024-01-23 18:00:00,13.4,0.0,9.4,0.0
2024-01-23 18:10:00,4.5,0.0,8.8,0.0
2024-01-23 18:20:00,1.0,0.0,8.0,0.0
2024-01-23 18:30:00,0.1,0.0,7.7,0.0
2024-01-23 18:40:00,0.0,0.0,7.3,
2024-01-23 18:50:00,0.0,0.0,7.1,
2024-01-23 19:00:00,0.0,0.0,7.0,
2024-01-23 19:10:00,0.0,0.0,7.0,
2024-01-23 19:20:01,0.0,0.0,6.6,
2024-01-23 19:30:00,0.0,0.0,6.1,
2024-01-23 19:40:00,0.0,0.0,6.0,
2024-01-23 19:50:00,0.0,0.0,6.0,
2024-01-23 20:00:00,0.0,0.0,6.0,
2024-01-23 20:10:00,0.0,0.0,6.0,
2024-01-23 20:20:00,0.0,0.0,6.0,
2024-01-23 20:30:00,0.0,0.0,6.0,
2024-01-23 20:40:00,0.0,0.0,5.8,
2024-01-23 20:50:00,0.0,0.0,5.8,
2024-01-23 21:00:01,0.0,0.0,5.9,
2024-01-23 21:10:00,0.0,0.0,6.2,
2024-01-23 21:20:00,0.0,0.0,6.5,
2024-01-23 21:30:00,0.0,0.0,6.3,
2024-01-23 21:40:00,0.0,0.0,6.2,
2024-01-23 21:50:00,0.0,0.0,6.5,
2024-01-23 22:00:01,0.0,0.0,6.5,
2024-01-23 22:10:00,0.0,0.0,6.3,
2024-01-23 22:20:00,0.0,0.0,6.2,
2024-01-23 22:30:00,0.0,0.0,6.2,
2024-01-23 22:40:00,0.0,0.0,6.1,
2024-01-23 22:50:00,0.0,0.0,6.1,
2024-01-23 23:00:00,0.0,0.0,6.0,
2024-01-23 23:10:00,0.0,0.0,5.9,
2024-01-23 23:20:00,0.0,0.0,5.7,
2024-01-23 23:30:00,0.0,0.0,5.3,
2024-01-23 23:40:00,0.0,0.0,4.9,
2024-01-23 23:50:00,0.0,0.0,4.8,
2024-01-24 00:00:00,0.0,0.0,4.7,
2024-01-24 00:10:00,0.0,0.0,4.8,
2024-01-24 00:20:00,0.0,0.0,4.9,
2024-01-24 00:30:00,0.0,0.0,4.7,
2024-01-24 00:40:00,0.0,0.0,4.8,
2024-01-24 00:50:00,0.0,0.0,4.8,
2024-01-24 01:00:00,0.0,0.0,4.9,
2024-01-24 01:10:00,0.0,0.0,5.6,
2024-01-24 01:20:00,0.0,0.0,5.4,
2024-01-24 01:30:00,0.0,0.0,5.0,
2024-01-24 01:40:00,0.0,0.0,5.2,
2024-01-24 01:50:00,0.0,0.0,5.3,
2024-01-24 02:00:00,0.0,0.0,5.5,
2024-01-24 02:10:00,0.0,0.0,5.7,
2024-01-24 02:20:00,0.0,0.0,5.6,
2024-01-24 02:30:00,0.0,0.0,5.3,
2024-01-24 02:40:00,0.0,0.0,5.6,
2024-01-24 02:50:00,0.0,0.0,5.6,
2024-01-24 03:00:00,0.0,0.0,5.5,
2024-01-24 03:10:00,0.0,0.0,5.1,
2024-01-24 03:20:00,0.0,0.0,4.8,
2024-01-24 03:30:01,0.0,0.0,4.5,
2024-01-24 03:40:00,0.0,0.0,4.2,
2024-01-24 03:50:00,0.0,0.0,4.6,
2024-01-24 04:00:00,0.0,0.0,4.9,
2024-01-24 04:10:00,0.0,0.0,5.0,
2024-01-24 04:20:00,0.0,0.0,5.1,
2024-01-24 04:30:00,0.0,0.0,4.9,
2024-01-24 04:40:00,0.0,0.0,4.8,
2024-01-24 04:50:00,0.0,0.0,4.8,
2024-01-24 05:00:00,0.0,0.0,4.2,
2024-01-24 05:10:00,0.0,0.0,3.8,
2024-01-24 05:20:00,0.0,0.0,3.6,
2024-01-24 05:30:00,0.0,0.0,3.2,
2024-01-24 05:40:00,0.0,0.0,3.0,
2024-01-24 05:50:00,0.0,0.0,3.2,
2024-01-24 06:00:00,0.0,0.0,2.8,
2024-01-24 06:10:00,0.0,0.0,2.5,
2024-01-24 06:20:00,0.0,0.0,2.0,
2024-01-24 06:30:00,0.0,0.0,2.0,
2024-01-24 06:40:00,0.0,0.0,2.5,
2024-01-24 06:50:00,0.0,0.0,2.8,
2024-01-24 07:00:00,0.0,0.0,2.7,
2024-01-24 07:10:00,0.0,0.0,2.5,
2024-01-24 07:20:00,0.0,0.0,2.4,
2024-01-24 07:30:00,0.0,0.0,2.4,
2024-01-24 07:40:00,0.0,0.0,2.6,
2024-01-24 07:50:00,0.0,0.0,2.9,
2024-01-24 08:00:00,0.6,0.0,3.1,0.0
2024-01-24 08:10:00,3.9,0.0,3.4,0.0
2024-01-24 08:20:00,8.5,0.0,3.3,0.0
2024-01-24 08:30:00,17.4,7.0,3.3,0.43414794372648785
2024-01-24 08:40:00,54.1,10.0,4.1,0.19947647797308918
2024-01-24 08:50:00,88.7,14.0,5.0,0.17033087307420264
2024-01-24 09:00:00,111.8,22.0,6.0,0.2123585904146429
2024-01-24 09:10:00,174.2,29.0,8.1,0.17965479121238787
2024-01-24 09:20:00,199.3,36.0,9.1,0.19493245785267863
2024-01-24 09:30:00,253.8,45.0,12.3,0.19134179890681072
2024-01-24 09:40:01,299.3,52.0,14.3,0.18749322680718158
2024-01-24 09:50:00,335.3,82.0,19.4,0.26391814839970723
2024-01-24 10:00:00,379.7,200.0,23.4,0.5684317860597379
2024-01-24 10:10:00,398.4,322.0,23.7,0.8722189110408656
2024-01-24 10:20:01,,377.0,,
2024-01-24 10:30:00,,405.0,,
2024-01-24 10:40:00,531.8,426.0,28.2,0.8644705899312896
2024-01-24 10:50:00,531.8,447.0,28.2,0.9070853373222686
2024-01-24 11:00:00,582.4,467.0,31.2,0.8653354005918109
2024-01-24 11:10:00,608.3,483.0,31.8,0.8568765760940675
2024-01-24 11:20:00,632.3,499.0,32.4,0.8516601378639441
2024-01-24 11:30:00,660.6,519.0,30.5,0.8478475024039662
2024-01-24 11:40:00,,534.0,,
2024-01-24 11:50:00,700.4,547.0,30.1,0.8428109037284747
2024-01-24 12:00:00,716.8,553.0,32.4,0.8325610539152206
2024-01-24 12:10:00,739.9,563.0,33.5,0.8211534543921803
2024-01-24 12:20:00,742.9,569.0,33.7,0.8265533010900266
2024-01-24 12:30:00,759.7,569.0,35.8,0.8082749077001193
2024-01-24 12:40:00,766.7,575.0,35.1,0.8093406206531722
2024-01-24 12:50:00,775.2,574.0,34.9,0.7990741564872972
2024-01-24 13:00:00,776.4,577.0,34.1,0.8020090022494282
2024-01-24 13:10:00,784.5,583.0,35.2,0.8019818939725462
2024-01-24 13:20:00,787.0,589.0,34.1,0.8076617564122859
2024-01-24 13:30:01,727.2,394.0,34.0,0.5846975960653995
2024-01-24 13:40:00,411.1,397.0,34.3,1.0421542084560003
2024-01-24 13:50:00,803.4,626.0,31.2,0.8408750421861367
2024-01-24 14:00:00,800.2,575.0,35.0,0.7754579528302763
2024-01-24 14:10:00,770.1,560.0,36.1,0.7847473544569159
2024-01-24 14:20:00,746.2,548.0,35.7,0.7925273716393165
2024-01-24 14:30:00,728.2,539.0,33.8,0.7987797514484323
2024-01-24 14:40:00,715.2,523.0,33.8,0.7891565031758917
2024-01-24 14:50:00,698.7,509.0,34.4,0.7861691464573006
2024-01-24 15:00:00,,496.0,,
2024-01-24 15:10:00,653.9,482.0,34.8,0.7954715606242343
2024-01-24 15:20:00,645.2,464.0,34.0,0.7760908773514683
2024-01-24 15:30:00,596.8,445.0,35.3,0.8046743413141983
2024-01-24 15:40:00,577.8,432.0,32.9,0.8068543894089066
2024-01-24 15:50:00,536.1,359.0,33.3,0.7226659592511735
2024-01-24 16:00:00,497.7,390.0,32.7,0.8456407893819989
2024-01-24 16:10:00,505.7,307.0,31.6,0.6551403954343774
2024-01-24 16:20:00,391.0,108.0,30.4,0.29808213951436463
2024-01-24 16:30:00,187.7,75.0,24.6,0.43120714404678184
2024-01-24 16:40:00,180.3,57.0,23.0,0.34116783978126186
2024-01-24 16:50:00,,49.0,,
2024-01-24 17:00:00,77.3,42.0,17.0,0.5863524621610003
2024-01-24 17:10:00,72.2,35.0,16.4,0.5231422590610033
2024-01-24 17:20:00,37.8,17.0,14.5,0.4853399915128311
2024-01-24 17:30:00,32.0,12.0,13.8,0.4046879046879047
2024-01-24 17:40:00,25.5,8.0,12.6,0.3385624300656981
2024-01-24 17:50:00,13.2,2.0,11.5,0.16351026452036554
2024-01-24 18:00:00,8.0,0.0,10.9,0.0
2024-01-24 18:10:00,3.8,0.0,10.0,0.0
2024-01-24 18:20:00,2.1,0.0,9.7,0.0
2024-01-24 18:30:00,0.4,0.0,9.1,0.0
2024-01-24 18:40:00,0.0,0.0,8.4,
2024-01-24 18:50:00,0.0,0.0,7.6,
2024-01-24 19:00:00,0.0,0.0,7.1,
2024-01-24 19:10:00,0.0,0.0,6.7,
2024-01-24 19:20:00,0.0,0.0,6.9,
2024-01-24 19:30:00,0.0,0.0,6.8,
2024-01-24 19:40:00,0.0,0.0,6.7,
2024-01-24 19:50:00,0.0,0.0,6.3,
2024-01-24 20:00:00,0.0,0.0,6.3,
2024-01-24 20:10:00,0.0,0.0,6.2,
2024-01-24 20:20:00,0.0,0.0,6.1,
2024-01-24 20:30:00,0.0,0.0,6.0,
2024-01-24 20:40:00,0.0,0.0,5.9,
2024-01-24 20:50:00,0.0,0.0,5.8,
2024-01-24 21:00:00,0.0,0.0,5.6,
2024-01-24 21:10:00,0.0,0.0,5.5,
2024-01-24 21:20:00,0.0,0.0,5.4,
2024-01-24 21:30:00,0.0,0.0,5.2,
2024-01-24 21:40:00,0.0,0.0,5.1,
2024-01-24 21:50:00,0.0,0.0,5.1,
2024-01-24 22:00:00,0.0,0.0,4.8,
2024-01-24 22:10:00,0.0,0.0,4.5,
2024-01-24 22:20:00,0.0,0.0,4.7,
2024-01-24 22:30:00,0.0,0.0,4.7,
2024-01-24 22:40:00,0.0,0.0,4.7,
2024-01-24 22:50:00,0.0,0.0,5.2,
2024-01-24 23:00:00,0.0,0.0,5.8,
2024-01-24 23:10:00,0.0,0.0,5.7,
2024-01-24 23:20:00,0.0,0.0,5.6,
2024-01-24 23:30:00,0.0,0.0,5.3,
2024-01-24 23:40:00,0.0,0.0,5.3,
2024-01-24 23:50:00,0.0,0.0,5.2,
2024-01-25 00:00:00,0.0,0.0,5.0,
2024-01-25 00:10:00,0.0,0.0,4.6,
2024-01-25 00:20:00,0.0,0.0,3.9,
2024-01-25 00:30:00,0.0,0.0,3.6,
2024-01-25 00:40:00,0.0,0.0,3.9,
2024-01-25 00:50:00,0.0,0.0,3.5,
2024-01-25 01:00:00,0.0,0.0,3.4,
2024-01-25 01:10:00,0.0,0.0,3.3,
2024-01-25 01:20:00,0.0,0.0,3.1,
2024-01-25 01:30:00,0.0,0.0,2.9,
2024-01-25 01:40:00,0.0,0.0,3.5,
2024-01-25 01:50:00,0.0,0.0,4.5,
2024-01-25 02:00:00,0.0,0.0,5.3,
2024-01-25 02:10:00,0.0,0.0,5.1,
2024-01-25 02:20:00,0.0,0.0,4.7,
2024-01-25 02:30:00,0.0,0.0,4.0,
2024-01-25 02:40:00,0.0,0.0,3.5,
2024-01-25 02:50:01,0.0,0.0,3.0,
2024-01-25 03:00:00,0.0,0.0,2.9,
2024-01-25 03:10:00,0.0,0.0,2.7,
2024-01-25 03:20:00,0.0,0.0,2.2,
2024-01-25 03:30:00,0.0,0.0,1.7,
2024-01-25 03:40:00,0.0,0.0,1.6,
2024-01-25 03:50:00,0.0,0.0,1.7,
2024-01-25 04:00:00,0.0,0.0,1.9,
2024-01-25 04:10:00,0.0,0.0,2.1,
2024-01-25 04:20:00,0.0,0.0,1.9,
2024-01-25 04:30:00,0.0,0.0,2.1,
2024-01-25 04:40:00,0.0,0.0,2.1,
2024-01-25 04:50:00,0.0,0.0,1.8,
2024-01-25 05:00:00,0.0,0.0,1.9,
2024-01-25 05:10:00,0.0,0.0,1.6,
2024-01-25 05:20:00,0.0,0.0,1.3,
2024-01-25 05:30:00,0.0,0.0,1.2,
2024-01-25 05:40:00,0.0,0.0,1.4,
2024-01-25 05:50:00,0.0,0.0,1.3,
